Сходненская, вход-выход 9 в 1-й вестибюль;37.439262;55.849603
Жулебино, вход-выход 2 в 1-й вестибюль;37.8554017;55.6841436
Строгино, вход-выход 8 в восточный вестибюль;37.404255;55.803098
Строгино, вход-выход 5 в восточный вестибюль;37.404768;55.803813
Студенческая, вход-выход 1 в вестибюль;37.548298;55.738902
Шоссе Энтузиастов, вход-выход 1 в вестибюль;37.751998;55.757578
Жулебино, вход-выход 8 во 2-й вестибюль;37.8565123;55.68613
Жулебино, вход-выход 10 во 2-й вестибюль;37.857681;55.686196
Жулебино, вход-выход 11 во 2-й вестибюль;37.857292;55.685816
Жулебино, вход-выход 7 в 1-й вестибюль;37.8549507;55.6848651
Жулебино, вход-выход 6 в 1-й вестибюль;37.854404;55.6848442
Жулебино, вход-выход 5 в 1-й вестибюль;37.8541303;55.6846472
Жулебино, вход-выход 1 в 1-й вестибюль;37.8557874;55.684466
Жулебино, вход-выход 3 в 1-й вестибюль;37.8547418;55.6836776
Улица 1905 года, вход-выход 1 в 1-й вестибюль;37.562145;55.763895
Улица академика Королёва, вход-выход в вестибюль;37.6265474;55.8218212
Улица академика Янгеля, вход-выход 4 в северный вестибюль;37.6001871;55.5958068
Улица академика Янгеля, вход-выход 1 в южный вестибюль;37.6004819;55.5944718
Улица академика Янгеля, вход-выход 5 в северный вестибюль;37.6012648;55.5961437
Улица академика Янгеля, вход-выход 3 в южный вестибюль;37.6018926;55.5941275
Улица академика Янгеля, вход-выход 7 в северный вестибюль;37.6027031;55.595992
Улица Милашенкова, вход-выход в вестибюль;37.591282;55.821901
Чкаловская, вход-выход 5 в вестибюль;37.660159;55.756228
Деловой центр, вход-выход 1 в вестибюль;37.537593;55.749036
Лесопарковая, вход-выход 1 в вестибюль;37.5778946;55.5816216
Улица Скобелевская, вход-выход 1 в южный вестибюль;37.5533041;55.5477054
Университет, вход-выход 2 в южный вестибюль;37.534935;55.6916707
Университет, вход-выход 1 в северный вестибюль;37.5346985;55.6933978
Филёвский парк, вход-выход 2 в восточный вестибюль;37.4836294;55.7396228
Битцевский парк, вход-выход 1 в вестибюль;37.556297;55.6004415
Пятницкое шоссе, вход-выход 1 в северный вестибюль;37.355271;55.857343
Пятницкое шоссе, вход-выход 4 в южный вестибюль;37.352861;55.854904
Митино, вход-выход 2 в северный вестибюль;37.360024;55.845982
Митино, вход-выход 4 в северный вестибюль;37.359332;55.846461
Митино, вход-выход 9 в южный вестибюль;37.363736;55.84469
Мякинино, вход-выход 1 в северный вестибюль;37.385342;55.826292
Бульвар Рокоссовского, вход-выход 3 в южный вестибюль;37.7356549;55.8141349
Улица Сергея Эйзенштейна, вход-выход в вестибюль;37.6449918;55.8294285
Строгино, вход-выход 2 в западный вестибюль;37.400553;55.803867
Строгино, вход-выход 3 в западный вестибюль;37.401208;55.804598
Строгино, вход-выход 7 в восточный вестибюль;37.405145;55.802894
Строгино, вход-выход 6 в восточный вестибюль;37.405607;55.803625
Киевская, вход-выход 5 в вестибюль с площади;37.564813;55.743095
Царицыно, вход-выход 3 в южный вестибюль;37.6706788;55.6197162
Черкизовская, вход-выход 3 в северный вестибюль;37.7445447;55.805133
Черкизовская, вход-выход 2 в северный вестибюль;37.7445503;55.8048131
Черкизовская, вход 1 в южный вестибюль;37.7444641;55.8027347
Чертановская, вход-выход 5 в северный вестибюль;37.605022;55.640738
Чертановская, вход-выход 1 в южный вестибюль;37.608036;55.6399002
Чеховская, вход-выход 11 в вестибюль;37.608605;55.765792
Сходненская, вход-выход 8 в 1-й вестибюль;37.4393629;55.8492989
Сходненская, вход-выход 3 во 2-й вестибюль;37.440023;55.851709
Сходненская, вход-выход 4 во 2-й вестибюль;37.4403099;55.8515441
Сходненская, вход-выход 5 в 1-й вестибюль;37.44072;55.849722
Сходненская, вход-выход 7 в 1-й вестибюль;37.4406824;55.8492661
Сходненская, вход-выход 6 в 1-й вестибюль;37.441083;55.849604
Таганская, вход-выход 2 в вестибюль;37.6529419;55.7393895
Таганская, вход-выход 3 в вестибюль;37.6534996;55.7396869
Таганская, вход-выход 4 в вестибюль;37.653618;55.7395075
Чистые пруды, вход 2 в вестибюль;37.6382452;55.7649693
Шоссе Энтузиастов, вход-выход 4 в вестибюль;37.751631;55.758527
Таганская, вход-выход 1 в вестибюль;37.6535961;55.7423722
Текстильщики, вход-выход 5 в западный вестибюль;37.729918;55.708138
Текстильщики, вход-выход 2 в восточный вестибюль;37.733556;55.708983
Текстильщики, вход-выход 3 в восточный вестибюль;37.733305;55.709499
Текстильщики, вход-выход 1 в восточный вестибюль;37.733220;55.708977
Домодедовская, вход-выход 1 в южный вестибюль;37.720775;55.611579
Алма-Атинская, вход-выход 1 в южный вестибюль номер 1;37.7650605;55.6334736
Площадь Ильича, вход-выход 3 в вестибюль;37.6790124;55.7464401
Шоссе Энтузиастов, вход-выход 3 в вестибюль;37.7513205;55.758464
Шоссе Энтузиастов, вход-выход 2 в вестибюль;37.751679;55.758443
Перово, вход-выход 7 в западный вестибюль;37.784696;55.751243
Домодедовская, вход-выход 3 из южного вестибюля;37.720523;55.610832
Шаболовская, вход 1 в вестибюль;37.6081344;55.718765
Шипиловская, вход-выход 5 в северный вестибюль;37.7439051;55.6221781
Шипиловская, вход-выход 1 в южный вестибюль;37.7442272;55.62029
Шипиловская, вход-выход 4 в северный вестибюль;37.7425049;55.6221086
Щёлковская, вход-выход 4 в северный вестибюль;37.799173;55.809924
Щёлковская, вход-выход 1 в северный вестибюль;37.798304;55.809836
Щёлковская, вход-выход 6 в южный вестибюль;37.798438;55.808367
Щёлковская, вход-выход 3 в северный вестибюль;37.798828;55.810575
Щёлковская, вход-выход 2 в северный вестибюль;37.798290;55.810529
Щёлковская, вход-выход 5 в южный вестибюль;37.798854;55.808374
Щукинская, вход-выход 1 во 2-й вестибюль;37.4629558;55.8089913
Щукинская, вход-выход 2 во 2-й вестибюль;37.4632352;55.8093474
Щукинская, вход-выход 4 в 1-й вестибюль;37.4654909;55.8077329
Щукинская, вход-выход 3 в 1-й вестибюль;37.465866;55.807997
Электрозаводская, вход-выход в вестибюль;37.705514;55.782136
Юго-Западная, вход-выход 3 в южный вестибюль;37.4820889;55.6627839
Юго-Западная, вход-выход 4 в южный вестибюль;37.4821613;55.6629904
Юго-Западная, вход-выход 2 в южный вестибюль;37.4831377;55.6625384
Юго-Западная, вход-выход 7 в северный вестибюль;37.4842914;55.6645394
Юго-Западная, вход-выход 8 в северный вестибюль;37.4841919;55.6643713
Юго-Западная, вход-выход 1 в южный вестибюль;37.4832504;55.6627638
Юго-Западная, вход-выход 5 в северный вестибюль;37.4831888;55.6646016
Юго-Западная, вход-выход 6 в северный вестибюль;37.4833208;55.6647681
Южная, вход-выход 4 в южный вестибюль;37.6077169;55.6213608
Южная, вход-выход 6 в северный вестибюль;37.6090425;55.6235439
Южная, вход-выход 2 в южный вестибюль;37.6090099;55.6209851
Южная, вход-выход 7 в северный вестибюль;37.6098201;55.623323
Сретенский бульвар, вход-выход 8 в вестибюль;37.636316;55.766286
Савёловская, вход-выход 5;37.589704;55.793108
Савёловская, вход-выход 6 (закрыт);37.585234;55.793770
Савёловская, вход-выход 7 (закрыт);37.584376;55.793586
Тимирязевская, вход-выход 2 в вестибюль;37.5749218;55.8190858
Тимирязевская, вход-выход 4 в вестибюль;37.5743134;55.8189829
Шипиловская, вход-выход 3 в южный вестибюль;37.7432401;55.6201443
Ясенево, вход-выход 3 в южный вестибюль;37.5348837;55.6055443
Ясенево, вход-выход 2 в южный вестибюль;37.5351978;55.6061274
Ясенево, вход-выход 8 в северный вестибюль;37.5329575;55.6066073
Ясенево, вход-выход 6 в северный вестибюль;37.5314215;55.6065836
Ясенево, вход-выход 7 в северный вестибюль;37.5316246;55.6068801
Ясенево, вход-выход 5 в северный вестибюль;37.5312065;55.606294
Ясенево, вход-выход 4 в южный вестибюль;37.5343397;55.6056622
Ясенево, вход-выход 1 в южный вестибюль;37.5346237;55.6062454
Цветной бульвар, вход-выход 1 в вестибюль;37.620746;55.771733
Домодедовская, вход-выход 10 в северный вестибюль;37.7172912;55.6099419
Домодедовская, вход-выход 8 в северный вестибюль;37.716669;55.610644
Домодедовская, вход-выход 4 в северный вестибюль;37.718494;55.610085
Бульвар Дмитрия Донского, вход-выход 4 в южный вестибюль;37.575167;55.568672
Бульвар Дмитрия Донского, вход-выход 3 в южный вестибюль;37.575896;55.568525
Улица Скобелевская, вход-выход 2 в северный вестибюль;37.5562869;55.5484399
Выхино, вход-выход 2 в вестибюль;37.8186793;55.7154339
Жулебино, вход-выход 9 во 2-й вестибюль;37.856904;55.6864963
Каширская, вход-выход 1 из южного вестибюля;37.6477302;55.654154
Каширская, вход-выход 2 из южного вестибюля;37.6473058;55.6543598
Каширская, вход-выход 4 из северного вестибюля;37.6500394;55.6557509
Каширская, вход-выход 3 из северного вестибюля;37.6496074;55.6559507
Кантемировская, вход-выход 4 в северный вестибюль;37.655505;55.636453
Кантемировская, вход-выход 2 в южный вестибюль;37.657816;55.634831
Домодедовская, вход-выход 12 в северный вестибюль;37.7182563;55.610022
Сретенский бульвар, вход-выход 7 в вестибюль;37.6366915;55.7663191
Достоевская, вход-выход 1 в вестибюль;37.6141122;55.7816457
Достоевская, вход-выход 2 в вестибюль;37.614141;55.781279
Достоевская, вход-выход 3 в вестибюль;37.613435;55.781204
Марьина роща, вход-выход 3 в 1-й вестибюль;37.615957;55.793739
Бульвар Дмитрия Донского, вход-выход 2 в южный вестибюль;37.576568;55.568022
Бульвар Дмитрия Донского, вход-выход 1 в южный вестибюль;37.5768837;55.568320
Бульвар Дмитрия Донского, вход-выход 10 в северный вестибюль;37.577874;55.569988
Бульвар Дмитрия Донского, вход-выход 9 в северный вестибюль;37.578132;55.570296
Бульвар Дмитрия Донского, вход-выход 8 в северный вестибюль;37.5766966;55.5706249
Аннино, вход-выход 3 в северный вестибюль;37.5971905;55.5835081
Улица академика Янгеля, вход-выход 6 в северный вестибюль;37.601979;55.596086
Пражская, вход-выход 7 в южный вестибюль;37.602867;55.6104776
Пражская, вход-выход 3 в южный вестибюль;37.6044868;55.6106299
Пражская, вход-выход 9 в северный вестибюль;37.6047011;55.613286
Пражская, вход-выход 11 в северный вестибюль;37.60417;55.613371
Южная, вход-выход 3 в южный вестибюль;37.6079826;55.6211368
Южная, вход-выход 1 в южный вестибюль;37.6092995;55.6216015
Южная, вход-выход 5 в северный вестибюль;37.6085884;55.6233815
Южная, вход-выход 8 в северный вестибюль;37.6097177;55.6228155
Чертановская, вход-выход 4 в северный вестибюль;37.6045774;55.6410713
Чертановская, вход-выход 3 в северный вестибюль;37.604834;55.641728
Чертановская, вход-выход 2 в северный вестибюль;37.605188;55.641913
Чертановская, вход-выход 6 в северный вестибюль;37.605497;55.640484
Чертановская, вход-выход 7 в северный вестибюль;37.605674;55.640415
Нагатинская, вход-выход 3 в южный вестибюль;37.621080;55.681717
Нагатинская, вход-выход 6 в северный вестибюль;37.6236051;55.684112
Нагатинская, вход-выход 7 в северный вестибюль;37.623651;55.6838692
Чеховская, вход-выход 14 в вестибюль;37.6081884;55.7660404
Чеховская, вход-выход 13 в вестибюль;37.607782;55.765875
Чеховская, вход-выход 12 в вестибюль;37.608125;55.765593
Белорусская, вход-выход 5 из вестибюля;37.5821305;55.7775707
Маяковская, вход-выход 2 в южный вестибюль;37.597155;55.769542
Новокузнецкая, вход-выход 1 из вестибюля;37.629602;55.742303
Измайловская, вход-выход 5 в западный вестибюль;37.779864;55.787619
Измайловская, вход-выход 2 в восточный вестибюль;37.7833601;55.7877293
Речной вокзал, вход-выход 2 из южного вестибюля;37.476757;55.854286
Войковская, вход-выход 2 в северный вестибюль;37.4967874;55.8196524
Сокол, выход 2 из западного вестибюля;37.5153342;55.8054549
Речной вокзал, вход-выход 1 в северный вестибюль;37.475765;55.855784
Тургеневская, вход-выход 5 в вестибюль;37.6375314;55.7657457
Сухаревская, вход-выход 4 в вестибюль;37.632861;55.772950
Сухаревская, вход-выход 3 в вестибюль;37.631842;55.773015
Ботанический сад, вход-выход 3 в северный вестибюль;37.6393029;55.846664
Перово, вход-выход 3 в западный вестибюль;37.785064;55.750615
Новогиреево, вход-выход 8 в западный вестибюль;37.815213;55.752147
Новогиреево, вход-выход 6 в западный вестибюль;37.8143874;55.7518282
Новогиреево, вход-выход 2 в восточный вестибюль;37.8188234;55.751609
Новогиреево, вход-выход 4 в восточный вестибюль;37.8181855;55.7513073
Тёплый стан, вход-выход 2 в южный вестибюль;37.5082986;55.6178525
Тёплый стан, вход-выход 4 в южный вестибюль;37.5078859;55.6174952
Тёплый стан, вход-выход 3 в южный вестибюль;37.5083041;55.6173485
Тёплый стан, вход-выход 9 в северный вестибюль;37.5054604;55.620127
Коньково, вход-выход 2 в южный вестибюль;37.519068;55.631832
Коньково, вход-выход 3 в южный вестибюль;37.5178067;55.6321937
Коньково, вход-выход 5 в северный вестибюль;37.5191636;55.6341265
Коньково, вход-выход 7 в северный вестибюль;37.5193886;55.6347764
Беляево, вход-выход 2 в южный вестибюль;37.5252102;55.64166
Беляево, вход-выход 3 в южный вестибюль;37.526020;55.641667
Беляево, вход-выход 6 в северный вестибюль;37.526585;55.643566
Беляево, вход-выход 7 в северный вестибюль;37.5273536;55.6436769
Калужская, вход-выход 8 в северный вестибюль;37.541653;55.657582
Новые Черёмушки, вход-выход 2 в южный вестибюль;37.5539665;55.669269
Новые Черёмушки, вход-выход 5 в северный вестибюль;37.5551472;55.6710722
Октябрьская, выход 1 из вестибюля кольцевой линии;37.610957;55.729146
Калужская, вход-выход 4 в южный вестибюль;37.539267;55.656396
Калужская, вход-выход 2 в южный вестибюль;37.539891;55.656039
Калужская, вход-выход 9 в северный вестибюль;37.540724;55.657920
Свиблово, вход-выход 4 в южный вестибюль;37.65118;55.8546056
Бабушкинская, вход-выход 5 в южный вестибюль;37.663208;55.868448
Бабушкинская, вход-выход 2 в северный вестибюль;37.6643751;55.8707105
Бабушкинская, вход-выход 3 в северный вестибюль;37.665231;55.870572
Перово, вход-выход 4 в западный вестибюль;37.784787;55.750544
Новые Черёмушки, вход-выход 8 в северный вестибюль;37.555662;55.670868
Профсоюзная, вход-выход 3 в южный вестибюль;37.5616571;55.6771381
Профсоюзная, вход-выход 2 в южный вестибюль;37.562204;55.676938
Профсоюзная, вход-выход 5 в северный вестибюль;37.5634052;55.6787501
Профсоюзная, вход-выход 8 в северный вестибюль;37.5639475;55.6785501
Академическая, вход-выход 3 в южный вестибюль;37.5722186;55.6870202
Академическая, вход-выход 2 в южный вестибюль;37.5729207;55.6868261
Академическая, вход-выход 6 в северный вестибюль;37.5740988;55.6887732
Академическая, вход-выход 7 в северный вестибюль;37.5748037;55.6885839
Шаболовская, выход 1 из вестибюля;37.6078527;55.7187168
Китай-город, вход-выход 11 в южный вестибюль;37.633601;55.753211
Китай-город, вход-выход 13 в южный вестибюль;37.633214;55.753031
Китай-город, вход-выход 7 в северный вестибюль;37.6318543;55.7570083
Зябликово, вход-выход 11 в южный вестибюль;37.744950;55.611072
Петровско-Разумовская, выход из вестибюля;37.5752041;55.8366001
Владыкино, вход-выход 2 из южного вестибюля;37.5894504;55.8460782
Отрадное, вход-выход 7 в южный вестибюль;37.603396;55.862508
Преображенская площадь, вход-выход 9 в южный вестибюль;37.7136586;55.7959432
Преображенская площадь, вход-выход 10 в южный вестибюль;37.7139381;55.7953691
Шипиловская, вход-выход 2 в южный вестибюль;37.7443096;55.6200017
Братиславская, вход-выход 2 в южный вестибюль;37.7498276;55.6590471
Дубровка, вход-выход 1 в вестибюль;37.676906;55.718009
Римская, вход-выход 4 в вестибюль;37.680107;55.746918
Чкаловская, вход-выход 6 в вестибюль;37.6581527;55.7559672
Преображенская площадь, вход-выход 11 в южный вестибюль;37.7142113;55.7952782
Преображенская площадь, вход-выход 4 в северный вестибюль;37.7173709;55.796357
Преображенская площадь, вход-выход 3 в северный вестибюль;37.717312;55.796439
Черкизовская, выход 1 из южного вестибюля;37.7450544;55.8027286
Жулебино, вход-выход 4 в 1-й вестибюль;37.8542378;55.6842382
Лермонтовский проспект, вход-выход 6 в 1-й вестибюль;37.849848;55.702099
Лермонтовский проспект, вход-выход 5 в 1-й вестибюль;37.850545;55.701738
Лермонтовский проспект, вход-выход 2 во 2-й вестибюль;37.8525934;55.7005819
Отрадное, вход-выход 6 в южный вестибюль;37.604135;55.862289
Бибирево, вход-выход 5 в южный вестибюль;37.6042175;55.8838921
Бибирево, вход-выход 3 в южный вестибюль;37.604883;55.883398
Бибирево, вход-выход 2 в северный вестибюль;37.601348;55.884416
Алтуфьево, вход-выход 8 в южный вестибюль;37.5865234;55.8969868
Алтуфьево, вход-выход 6 в южный вестибюль;37.5877304;55.8966671
Алтуфьево, вход-выход 3 в северный вестибюль;37.5878807;55.8991659
Алтуфьево, вход-выход 1 в северный вестибюль;37.5864325;55.8988252
Кропоткинская, вход-выход 2 в северный вестибюль;37.6053881;55.7458379
Охотный ряд, вход-выход 9 в северный вестибюль;37.617952;55.758783
Чистые пруды, выход 1 из вестибюля;37.6385347;55.7648289
Комсомольская, вход-выход 3 в вестибюль;37.655702;55.774493
Комсомольская, вход-выход в Казанский вокзал;37.6558441;55.7741984
Комсомольская, выход 3 из объединенного вестибюля;37.6562468;55.7762387
Преображенская площадь, вход-выход 7 в южный вестибюль;37.7138546;55.7963262
Преображенская площадь, вход-выход 8 в южный вестибюль;37.7135247;55.7962682
Белорусская, вход-выход 3 в восточный вестибюль;37.58613;55.777624
Комсомольская, вход 7 в вестибюль;37.6565984;55.7750909
Парк культуры, вход-выход 1 в вестибюль;37.593328;55.735313
Фили, вход-выход 1 из западного вестибюля;37.513817;55.746817
Фили, вход-выход 2 из западного вестибюля;37.51408;55.746908
Александровский сад, вход-выход 4 в восточный вестибюль (к кассам);37.611553;55.7522387
Выставочная, вход-выход 5 в вестибюль со стороны моста Багратион;37.543971;55.748092
Выставочная, вход-выход 4 в вестибюль со стороны Экспоцентра;37.542796;55.750071
Автозаводская, вход-выход 1 в южный вестибюль;37.6573197;55.7064354
Алтуфьево, вход-выход 2 в северный вестибюль;37.5864266;55.8992238
Алтуфьево, вход-выход 7 в южный вестибюль;37.5865178;55.8967211
Алтуфьево, вход-выход 5 в южный вестибюль;37.5877138;55.8970019
Алтуфьево, вход-выход 4 в северный вестибюль;37.5878484;55.898762
Аннино, вход-выход 2 в северный вестибюль;37.5966171;55.5838306
Александровский сад, вход-выход 1 в восточный вестибюль;37.610305;55.7519886
Александровский сад, вход-выход 5 в восточный вестибюль (в Александровский сад);37.6123922;55.7518779
Александровский сад, вход-выход 3 в восточный вестибюль;37.6106381;55.7525264
Алексеевская, вход-выход 1 в вестибюль;37.6385402;55.8079292
Аннино, вход-выход 1 в южный вестибюль;37.5962094;55.5814637
Арбатская (Арбатско-Покровская линия), вход-выход 7 в вестибюль;37.603279;55.752386
Арбатская, вход-выход 1 в вестибюль;37.6016349;55.7521203
Аэропорт, вход-выход 2 в северный вестибюль;37.53066;55.80040
Аэропорт, вход-выход 1 в северный вестибюль;37.5319322;55.8010499
Аэропорт, вход-выход 4 в южный вестибюль;37.5343722;55.799983
Аэропорт, вход-выход 3 в северный вестибюль;37.5318511;55.8013396
Бабушкинская, вход-выход 6 в южный вестибюль;37.6633714;55.868764
Бабушкинская, вход-выход 1 в северный вестибюль;37.6642327;55.8704586
Бабушкинская, вход-выход 4 в северный вестибюль;37.6650695;55.870296
Багратионовская, вход-выход 1 в западный вестибюль;37.497393;55.74366
Багратионовская, вход-выход 2 в восточный вестибюль;37.498136;55.743873
Баррикадная, вход-выход 2 в вестибюль;37.581254;55.760671
Автозаводская, вход-выход 3 в северный вестибюль;37.6573731;55.7085971
Автозаводская, вход-выход 2 в северный вестибюль;37.6582104;55.7084422
Академическая, вход-выход 4 в южный вестибюль;37.572374;55.6871598
Академическая, вход-выход 1 в южный вестибюль;37.5730611;55.6869507
Академическая, вход-выход 5 в северный вестибюль;37.5739375;55.6886305
Академическая, вход-выход 8 в северный вестибюль;37.5745675;55.6883706
Александровский сад, вход-выход 2 в восточный вестибюль;37.6101956;55.7522365
Алма-Атинская, вход-выход 2 в северный вестибюль номер 2;37.7668521;55.6321187
Лермонтовский проспект, вход-выход 3 во 2-й вестибюль;37.853175;55.699823
Лермонтовский проспект, вход-выход 4 во 2-й вестибюль;37.853435;55.699664
Кузьминки, вход-выход 1 в восточный вестибюль;37.7673191;55.705595
Кузьминки, вход-выход 4 в восточный вестибюль;37.766992;55.704878
Кузьминки, вход-выход 8 в западный вестибюль;37.7644433;55.705971
Кузьминки, вход-выход 5 в западный вестибюль;37.764105;55.705253
Текстильщики, вход-выход 4 в восточный вестибюль;37.733535;55.709554
Текстильщики, вход-выход 6 в западный вестибюль;37.729033;55.708550
Рязанский проспект, вход-выход 1 в восточный вестибюль;37.793673;55.717709
Волгоградский проспект, вход-выход 3 в западный вестибюль;37.685442;55.725542
Планерная, вход-выход 1 во 2-й вестибюль;37.4359691;55.8617814
Выхино, вход-выход 5 в вестибюль;37.8178371;55.7162301
Выхино, вход-выход 3 в вестибюль;37.8170054;55.7160518
Бауманская, вход-выход 1 в вестибюль;37.678778;55.772359
Братиславская, вход-выход 1 в южный вестибюль;37.7496881;55.6592742
Братиславская, вход-выход 3 в южный вестибюль;37.7489423;55.6587008
Авиамоторная, вход-выход 5 в вестибюль;37.7164033;55.7515696
Авиамоторная, вход-выход 4 в вестибюль;37.7163711;55.7516802
Авиамоторная, вход-выход 3 в вестибюль;37.7167999;55.7519564
Авиамоторная, вход-выход 6 в вестибюль;37.7166177;55.7512426
Авиамоторная, вход-выход 1 в вестибюль;37.7170683;55.7523119
Авиамоторная, вход-выход 2 в вестибюль;37.7174791;55.7519341
Авиамоторная, вход-выход 7 в вестибюль;37.7175141;55.7509368
Авиамоторная, вход-выход 8 в вестибюль;37.717731;55.7509721
Авиамоторная, вход-выход 9 в вестибюль;37.7178218;55.7510688
Волгоградский проспект, вход-выход 1 в западный вестибюль;37.688427;55.72486
Пролетарская, вход-выход 5 в 1-й вестибюль;37.6640628;55.7316821
Пролетарская, вход-выход 6 в 1-й вестибюль;37.6642394;55.7315311
Пролетарская, вход-выход 7 в 1-й вестибюль;37.664315;55.7314431
Беговая, вход-выход 6 в 1-й вестибюль;37.548946;55.7730204
Тушинская, вход-выход 1 во 2-й вестибюль;37.4370025;55.8274301
Спартак, вход-выход 3 в 1-й вестибюль;37.43463;55.8174959
Спартак, вход-выход 5 в 1-й вестибюль;37.4340509;55.8175469
Спартак, вход-выход 4 в 1-й вестибюль;37.4339862;55.8171942
Спартак, вход-выход 2 в 1-й вестибюль;37.4345598;55.8171574
Спартак, вход-выход 1 в 2-й вестибюль;37.4355097;55.8195532
Тропарёво, вход-выход 8 в 1-й вестибюль;37.4735129;55.6461425
Тропарёво, вход-выход 7 в 1-й вестибюль;37.474398;55.6465539
Тропарёво, вход-выход 1 во 2-й вестибюль;37.4717578;55.6453196
Тропарёво, вход-выход 2 во 2-й вестибюль;37.4709532;55.6449484
Тропарёво, вход-выход 3 во 2-й вестибюль;37.4721169;55.6450545
Тропарёво, вход-выход 4 во 2-й вестибюль;37.4713839;55.6447182
Тропарёво, вход-выход 5 во 2-й вестибюль;37.4727678;55.64455
Тропарёво, вход-выход 6 во 2-й вестибюль;37.472059;55.6442227
Пушкинская, вход-выход 6 в совмещенный вестибюль;37.6054893;55.7650181
Пушкинская, вход-выход 10 в совмещенный вестибюль;37.6054464;55.7642656
Пушкинская, вход-выход 11 в совмещенный вестибюль;37.608766;55.765759
Пушкинская, вход-выход 8 в совмещенный вестибюль;37.605901;55.764754
Пушкинская, вход-выход 13 в совмещенный вестибюль;37.607881;55.765889
Котельники, вход-выход 5 в 1-й вестибюль;37.8563054;55.6753333
Котельники, вход-выход 4 в 1-й вестибюль;37.8564195;55.6748635
Котельники, вход-выход 3 в 1-й вестибюль;37.857287;55.674517
Котельники, вход-выход 6 в 1-й вестибюль;37.8576946;55.6761333
Котельники, вход-выход 7 в 1-й вестибюль;37.858087;55.676840
Котельники, вход-выход 2 во 2-й вестибюль;37.8587337;55.6737847
Котельники, вход-выход 1 во 2-й вестибюль;37.8592766;55.6735212
Бульвар Дмитрия Донского, вход-выход 5 в южный вестибюль;37.574941;55.568405
Чертановская, вход-выход 8 в северный вестибюль;37.605908;55.640318
Нагорная, вход-выход 3 в вестибюль;37.610909;55.672928
Тимирязевская, вход-выход 7 в вестибюль;37.5762248;55.8193496
Тимирязевская, вход-выход 5 в вестибюль;37.576113;55.818872
Марьина Роща, вход-выход 2 в 1-й вестибюль;37.617087;55.793866
Дубровка, вход-выход 2 в вестибюль;37.677219;55.717731
Войковская, вход-выход 4 в южный вестибюль;37.4981752;55.8179301
Воробьёвы горы, вход-выход 3 в южный вестибюль;37.5576425;55.7094701
Лубянка, вход-выход 11 в южный вестибюль (Детский мир);37.625138;55.759845
Новые Черёмушки, вход-выход 3 в южный вестибюль АА;37.5534261;55.6694562
Павелецкая, выход 2 из вестибюля Кольцевой линии;37.6358771;55.7316865
Киевская, вход-выход 4 в вестибюль;37.567234;55.7443435
Киевская,вход-выход 2 в вестибюль;37.5669578;55.7441049
Комсомольская, вход 8 в вестибюль;37.6579115;55.7773725
Технопарк, вход-выход 2 в северный вестибюль;37.664749;55.692807
Технопарк, вход-выход 4 в северный вестибюль;37.664490;55.694716
Технопарк, выход 1 в северный вестибюль;37.664115;55.694189
Технопарк, вход-выход 3 в северный вестибюль;37.663342;55.694489
Румянцево вход-выход 1 в южный вестибюль;37.439908;55.632939
Румянцево вход-выход 2 в северный вестибюль;37.443499;55.632964
Саларьево, выход 2 в южный вестибюль;37.424599;55.621985
Саларьево, вход 1 в северный вестибюль;37.424116;55.621627
Фонвизинская, вход-выход 3 в 1-й вестибюль;37.589410;55.822225
Бутырская, вход-выход 1 в вестибюль 2;37.601833;55.814106
Петровско-Разумовская, вход -выход в первый вестибюль;37.573883;55.833251
Петровско-Разумовская, вход-выход в объединенный вестибюль;37.575981;55.836629
Андроновка, вход-выход 2;37.736613;55.746438
Андроновка, вход-выход 1;37.737601;55.746034
Измайлово, вход-выход 1;37.746192;55.788479
Измайлово, вход-выход 2;37.743341;55.788392
Локомотив, вход-выход 4;37.745779;55.803199
Локомотив, вход-выход 1;37.745116;55.802735
Бульвар Рокоссовского, вход-выход 1;37.737614;55.815836
Белокаменная, вход-выход 1;37.702533;55.829815
Белокаменная, вход-выход 2;37.701823;55.829128
Ростокино, вход-выход 1;37.669025;55.839267
Ростокино, вход-выход 2;37.668708;55.838983
Владыкино, вход-выход 1;37.590832;55.848215
Владыкино, вход-выход 2;37.589783;55.846329
Окружная, вход-выход 1;37.572741;55.848466
Верхние Котлы, вход-выход 2;37.618022;55.69013
ЗИЛ, вход-выход 2;37.648603;55.699421
ЗИЛ, вход-выход 1;37.650607;55.698447
Автозаводская, вход-выход 1;37.662899;55.705366
Автозаводская, вход-выход 2;37.660571;55.705993
Угрешская, вход-выход 1;37.695995;55.717481
Угрешская, вход-выход 2;37.695652;55.717972
Угрешская, вход-выход 3;37.694644;55.718487
Новохохловская, вход-выход 1;37.717679;55.724616
Новохохловская, вход-выход 2;37.71803;55.724243
Дубровка, вход-выход 1;37.676646;55.711591
Дубровка, вход-выход 3;37.67654;55.712016
Дубровка, вход-выход 2;37.675540;55.712889
Окружная, вход-выход 2;37.572848;55.848789
Лихоборы, вход-выход 2;37.553611;55.846922
Лихоборы, вход-выход 1;37.552485;55.848437
Балтийская, вход-выход 1;37.493991;55.825623
Стрешнево, вход-выход 2;37.488079;55.812629
Шелепиха, вход-выход 2 в 1-й вестибюль;37.525104;55.756268
Кутузовская, вход-выход южный вестибюль;37.534021;55.739566
